trainer/global_step,_step,_runtime,lr-SGD,_timestamp,epoch,loss/train_step,acc/val,loss/val,acc/train_epoch,loss/train_epoch,acc/test,loss/test
49,0,34.526251089,1e-05,1735754100.706008,,,,,,,,
49,1,34.634884193,,1735754100.8148398,0.0,0.81251460313797,,,,,,
99,2,40.30242602,1e-05,1735754106.4822578,,,,,,,,
99,3,40.410611575,,1735754106.5905535,0.0,1.0448024272918701,,,,,,
149,4,46.089691233,1e-05,1735754112.269543,,,,,,,,
149,5,46.198089696,,1735754112.3780134,0.0,0.9676079750061035,,,,,,
199,6,51.880118332,1e-05,1735754118.0599706,,,,,,,,
199,7,51.988885225,,1735754118.1688118,0.0,0.8965790867805481,,,,,,
249,8,57.670919159,1e-05,1735754123.8507648,,,,,,,,
249,9,57.779921655,,1735754123.9598415,0.0,0.7969459891319275,,,,,,
299,10,63.466249558,1e-05,1735754129.6460733,,,,,,,,
299,11,63.574902057,,1735754129.7548554,0.0,0.7629507780075073,,,,,,
349,12,69.264950766,1e-05,1735754135.444831,,,,,,,,
349,13,69.374084286,,1735754135.554036,0.0,0.7213857173919678,,,,,,
399,14,75.049513375,1e-05,1735754141.2293377,,,,,,,,
399,15,75.157989813,,1735754141.3378522,0.0,1.0885578393936157,,,,,,
449,16,80.840793939,1e-05,1735754147.0206265,,,,,,,,
449,17,80.949402604,,1735754147.1293066,0.0,1.0353293418884277,,,,,,
499,18,86.6350868,1e-05,1735754152.8149247,,,,,,,,
499,19,86.743648236,,1735754152.9235873,0.0,1.0568708181381226,,,,,,
531,20,92.85045927,,1735754159.0301917,0.0,,0.737500011920929,0.8813297152519226,,,,
531,21,111.558323055,,1735754177.7115862,0.0,,,,0.6764844059944153,1.0517185926437378,,
549,22,115.078423615,1e-05,1735754181.2581558,,,,,,,,
549,23,115.18724131,,1735754181.3670897,1.0,1.040500521659851,,,,,,
599,24,120.863328831,1e-05,1735754187.0431664,,,,,,,,
599,25,120.972376386,,1735754187.1522706,1.0,1.0212146043777466,,,,,,
649,26,126.652838389,1e-05,1735754192.8327072,,,,,,,,
649,27,126.761086315,,1735754192.9410257,1.0,0.9264576435089111,,,,,,
699,28,132.430563706,1e-05,1735754198.6104033,,,,,,,,
699,29,132.53918943,,1735754198.7190917,1.0,0.9130368232727051,,,,,,
749,30,138.207867424,1e-05,1735754204.3877115,,,,,,,,
749,31,138.316258598,,1735754204.4961388,1.0,0.9619215130805969,,,,,,
799,32,143.990759251,1e-05,1735754210.1705613,,,,,,,,
799,33,144.099669387,,1735754210.2795334,1.0,0.8448737263679504,,,,,,
849,34,149.782241545,1e-05,1735754215.9620075,,,,,,,,
849,35,149.890878539,,1735754216.0707915,1.0,1.142814040184021,,,,,,
899,36,155.575069925,1e-05,1735754221.7549274,,,,,,,,
899,37,155.683857391,,1735754221.8637037,1.0,0.9602402448654175,,,,,,
949,38,161.372197778,1e-05,1735754227.552042,,,,,,,,
949,39,161.480926162,,1735754227.6608553,1.0,0.8652075529098511,,,,,,
999,40,167.173616649,1e-05,1735754233.3534298,,,,,,,,
999,41,167.282255685,,1735754233.462096,1.0,0.7425535321235657,,,,,,
1049,42,172.963946743,1e-05,1735754239.1438096,,,,,,,,
1049,43,173.072738686,,1735754239.2526517,1.0,1.001067876815796,,,,,,
1063,44,177.039063351,,1735754243.2188933,1.0,,0.7671874761581421,0.7929202318191528,,,,
1063,45,195.206787403,,1735754261.3866394,1.0,,,,0.7164021134376526,0.9163565039634705,,
1099,46,200.81748249,1e-05,1735754266.997271,,,,,,,,
1099,47,200.926175987,,1735754267.1060562,2.0,0.8282169699668884,,,,,,
1149,48,206.619290467,1e-05,1735754272.7990828,,,,,,,,
1149,49,206.727556503,,1735754272.9074442,2.0,0.8793773055076599,,,,,,
1199,50,212.417694666,1e-05,1735754278.597586,,,,,,,,
1199,51,212.527211296,,1735754278.7071543,2.0,0.8982794880867004,,,,,,
1249,52,218.227338442,1e-05,1735754284.4071538,,,,,,,,
1249,53,218.335947019,,1735754284.5158207,2.0,0.6480402946472168,,,,,,
1299,54,224.029627463,1e-05,1735754290.2094805,,,,,,,,
1299,55,224.138089605,,1735754290.3179798,2.0,0.7189100384712219,,,,,,
1349,56,229.828760482,1e-05,1735754296.0086062,,,,,,,,
1349,57,229.937237362,,1735754296.1171184,2.0,0.7138027548789978,,,,,,
1399,58,235.637724106,1e-05,1735754301.8176131,,,,,,,,
1399,59,235.746205874,,1735754301.9261298,2.0,0.696539044380188,,,,,,
1449,60,241.446196083,1e-05,1735754307.6260662,,,,,,,,
1449,61,241.555212393,,1735754307.7351327,2.0,0.7248050570487976,,,,,,
1499,62,247.259886307,1e-05,1735754313.4396963,,,,,,,,
1499,63,247.368688786,,1735754313.548615,2.0,0.618634045124054,,,,,,
1549,64,253.063315621,1e-05,1735754319.243148,,,,,,,,
1549,65,253.171784284,,1735754319.351755,2.0,0.9370446801185608,,,,,,
1595,66,260.921766794,,1735754327.101577,2.0,,0.7749999761581421,0.7254317998886108,,,,
1595,67,280.36604818,,1735754346.5458605,2.0,,,,0.7427983283996582,0.82735276222229,,
1599,68,282.250994226,1e-05,1735754348.4307826,,,,,,,,
1599,69,282.359139702,,1735754348.5390573,3.0,0.753405749797821,,,,,,
1649,70,288.044136355,1e-05,1735754354.2239625,,,,,,,,
1649,71,288.152505379,,1735754354.3324237,3.0,0.9104273319244385,,,,,,
1699,72,293.831810882,1e-05,1735754360.0116456,,,,,,,,
1699,73,293.940375673,,1735754360.1202652,3.0,0.766262948513031,,,,,,
1749,74,299.632063486,1e-05,1735754365.8118942,,,,,,,,
1749,75,299.740581509,,1735754365.920514,3.0,0.8997563123703003,,,,,,
1799,76,305.415159264,1e-05,1735754371.5950189,,,,,,,,
1799,77,305.523909893,,1735754371.703855,3.0,0.6438959240913391,,,,,,
1849,78,311.227718986,1e-05,1735754377.4075575,,,,,,,,
1849,79,311.336791097,,1735754377.516761,3.0,0.8050572276115417,,,,,,
1899,80,317.041788115,1e-05,1735754383.221643,,,,,,,,
1899,81,317.151399107,,1735754383.331351,3.0,0.6923110485076904,,,,,,
1949,82,322.86417244,1e-05,1735754389.044059,,,,,,,,
1949,83,322.97277464,,1735754389.1526823,3.0,0.5993167161941528,,,,,,
1999,84,328.677805325,1e-05,1735754394.85766,,,,,,,,
1999,85,328.786493275,,1735754394.966424,3.0,0.7483872175216675,,,,,,
2049,86,334.492890289,1e-05,1735754400.6727035,,,,,,,,
2049,87,334.601471219,,1735754400.7813933,3.0,0.720155656337738,,,,,,
2099,88,340.29209526,1e-05,1735754406.4719183,,,,,,,,
2099,89,340.400588596,,1735754406.5804532,3.0,0.8851898908615112,,,,,,
2127,90,346.07040665,,1735754412.2501323,3.0,,0.8109375238418579,0.6644936800003052,,,,
2127,91,364.781893324,,1735754430.9617004,3.0,,,,0.7682539820671082,0.7559198141098022,,
2149,92,368.752027812,1e-05,1735754434.9318545,,,,,,,,
2149,93,368.860237765,,1735754435.0401657,4.0,0.5591286420822144,,,,,,
2199,94,374.541242443,1e-05,1735754440.721125,,,,,,,,
2199,95,374.650123324,,1735754440.8299427,4.0,0.7681528329849243,,,,,,
2249,96,380.331828594,1e-05,1735754446.5116646,,,,,,,,
2249,97,380.440059076,,1735754446.6199956,4.0,0.411557137966156,,,,,,
2299,98,386.129966953,1e-05,1735754452.3098493,,,,,,,,
2299,99,386.23872325,,1735754452.4186373,4.0,0.6318284273147583,,,,,,
2349,100,391.931101728,1e-05,1735754458.1109385,,,,,,,,
2349,101,392.040250079,,1735754458.2201812,4.0,1.2610750198364258,,,,,,
2399,102,397.734370011,1e-05,1735754463.9142146,,,,,,,,
2399,103,397.843156403,,1735754464.0230672,4.0,0.5615443587303162,,,,,,
2449,104,403.542959889,1e-05,1735754469.7227976,,,,,,,,
2449,105,403.652615662,,1735754469.8325646,4.0,0.8549247980117798,,,,,,
2499,106,409.343722613,1e-05,1735754475.5236068,,,,,,,,
2499,107,409.452064022,,1735754475.6320205,4.0,0.612827718257904,,,,,,
2549,108,415.148748308,1e-05,1735754481.3285737,,,,,,,,
2549,109,415.258279467,,1735754481.4381437,4.0,0.780290424823761,,,,,,
2599,110,420.958020734,1e-05,1735754487.1378348,,,,,,,,
2599,111,421.066736123,,1735754487.2466366,4.0,0.8240370154380798,,,,,,
2649,112,426.761388992,1e-05,1735754492.9412215,,,,,,,,
2649,113,426.870115531,,1735754493.0499291,4.0,0.6447592377662659,,,,,,
2659,114,430.427157333,,1735754496.6069858,4.0,,0.8140624761581421,0.618648886680603,,,,
2659,115,448.185772371,,1735754514.365661,4.0,,,,0.7887125015258789,0.6954057216644287,,
2699,116,454.233285236,1e-05,1735754520.4130168,,,,,,,,
2699,117,454.342069102,,1735754520.5219328,5.0,0.6796576380729675,,,,,,
2749,118,460.026355459,1e-05,1735754526.206165,,,,,,,,
2749,119,460.135317188,,1735754526.3152683,5.0,0.9282354712486267,,,,,,
2799,120,465.829733176,1e-05,1735754532.0095448,,,,,,,,
2799,121,465.938453964,,1735754532.1183782,5.0,0.7945632934570312,,,,,,
2849,122,471.642009014,1e-05,1735754537.821814,,,,,,,,
2849,123,471.750785637,,1735754537.9306824,5.0,0.5835885405540466,,,,,,
2899,124,477.454340588,1e-05,1735754543.634192,,,,,,,,
2899,125,477.563073878,,1735754543.7429628,5.0,0.5603248476982117,,,,,,
2949,126,483.26319348,1e-05,1735754549.4430568,,,,,,,,
2949,127,483.372103342,,1735754549.5520766,5.0,0.5517614483833313,,,,,,
2999,128,489.072964345,1e-05,1735754555.252791,,,,,,,,
2999,129,489.181666096,,1735754555.3615735,5.0,0.7733163833618164,,,,,,
3049,130,494.88672525,1e-05,1735754561.0665474,,,,,,,,
3049,131,494.995426881,,1735754561.1753128,5.0,0.6333566904067993,,,,,,
3099,132,500.699615774,1e-05,1735754566.8794587,,,,,,,,
3099,133,500.808388327,,1735754566.9882877,5.0,0.8371628522872925,,,,,,
3149,134,506.508887896,1e-05,1735754572.6887226,,,,,,,,
3149,135,506.617895179,,1735754572.7978156,5.0,0.4782871603965759,,,,,,
3191,136,513.925878748,,1735754580.1056547,5.0,,0.8359375,0.5697892904281616,,,,
3191,137,531.694318353,,1735754597.874149,5.0,,,,0.8067019581794739,0.6473389863967896,,
3199,138,534.144291444,1e-05,1735754600.324055,,,,,,,,
3199,139,534.253089725,,1735754600.4330287,6.0,0.7064054608345032,,,,,,
3249,140,539.934913193,1e-05,1735754606.1147068,,,,,,,,
3249,141,540.043692067,,1735754606.2235897,6.0,0.5269227027893066,,,,,,
3299,142,545.727684784,1e-05,1735754611.9075441,,,,,,,,
3299,143,545.83699319,,1735754612.0168796,6.0,0.7007954716682434,,,,,,
3349,144,551.525027676,1e-05,1735754617.7049165,,,,,,,,
3349,145,551.633856914,,1735754617.8137834,6.0,0.625519871711731,,,,,,
3399,146,557.329678059,1e-05,1735754623.5095353,,,,,,,,
3399,147,557.438954085,,1735754623.6187875,6.0,0.38195934891700745,,,,,,
3449,148,563.134671457,1e-05,1735754629.3145213,,,,,,,,
3449,149,563.243426255,,1735754629.423378,6.0,0.4904652535915375,,,,,,
3499,150,568.937083037,1e-05,1735754635.1169302,,,,,,,,
3499,151,569.046595245,,1735754635.226482,6.0,0.6312090754508972,,,,,,
3549,152,574.74446156,1e-05,1735754640.9243546,,,,,,,,
3549,153,574.853479983,,1735754641.0333722,6.0,0.35146161913871765,,,,,,
3599,154,580.564705875,1e-05,1735754646.744564,,,,,,,,
3599,155,580.674010955,,1735754646.8539543,6.0,0.5842142105102539,,,,,,
3649,156,586.390789709,1e-05,1735754652.5706112,,,,,,,,
3649,157,586.499423951,,1735754652.6793566,6.0,0.5517922639846802,,,,,,
3699,158,592.188412721,1e-05,1735754658.3680518,,,,,,,,
3699,159,592.296952706,,1735754658.4766157,6.0,0.5627701282501221,,,,,,
3723,160,597.493056179,,1735754663.6728127,6.0,,0.8453124761581421,0.5578349828720093,,,,
3723,161,616.241735831,,1735754682.4215758,6.0,,,,0.8175191283226013,0.6143490672111511,,
3749,162,620.740438074,1e-05,1735754686.9201694,,,,,,,,
3749,163,620.848953874,,1735754687.0288873,7.0,0.4785524606704712,,,,,,
3799,164,626.538792485,1e-05,1735754692.718649,,,,,,,,
3799,165,626.647342367,,1735754692.827274,7.0,0.5395933389663696,,,,,,
3849,166,632.341344927,1e-05,1735754698.52113,,,,,,,,
3849,167,632.450136002,,1735754698.630031,7.0,0.963466465473175,,,,,,
3899,168,638.135329141,1e-05,1735754704.315192,,,,,,,,
3899,169,638.244039965,,1735754704.4239078,7.0,0.5993824601173401,,,,,,
3949,170,643.931198291,1e-05,1735754710.111111,,,,,,,,
3949,171,644.040290931,,1735754710.2201924,7.0,0.40631651878356934,,,,,,
3999,172,649.745729339,1e-05,1735754715.9255621,,,,,,,,
3999,173,649.854157443,,1735754716.0340436,7.0,0.4202079772949219,,,,,,
4049,174,655.554166927,1e-05,1735754721.733975,,,,,,,,
4049,175,655.663450485,,1735754721.8433692,7.0,0.5359929203987122,,,,,,
4099,176,661.369313756,1e-05,1735754727.5491393,,,,,,,,
4099,177,661.47871805,,1735754727.6586053,7.0,0.4486094117164612,,,,,,
4149,178,667.198304581,1e-05,1735754733.3781664,,,,,,,,
4149,179,667.307136361,,1735754733.487074,7.0,0.5377091765403748,,,,,,
4199,180,673.00885508,1e-05,1735754739.188673,,,,,,,,
4199,181,673.117967527,,1735754739.2978303,7.0,0.4329301416873932,,,,,,
4249,182,678.809229707,1e-05,1735754744.988776,,,,,,,,
4249,183,678.917740155,,1735754745.097364,7.0,0.6417280435562134,,,,,,
4255,184,682.071522875,,1735754748.251314,7.0,,0.8515625,0.544310450553894,,,,
4255,185,703.054940337,,1735754769.2347984,7.0,,,,0.8290417194366455,0.5739344954490662,,
4299,186,709.586036035,1e-05,1735754775.7657893,,,,,,,,
4299,187,709.694703036,,1735754775.874583,8.0,0.48859527707099915,,,,,,
4349,188,715.374420876,1e-05,1735754781.5542805,,,,,,,,
4349,189,715.482726419,,1735754781.6626298,8.0,0.3653382658958435,,,,,,
4399,190,721.163868775,1e-05,1735754787.3436556,,,,,,,,
4399,191,721.272181932,,1735754787.4520063,8.0,0.40808600187301636,,,,,,
4449,192,726.961710804,1e-05,1735754793.141552,,,,,,,,
4449,193,727.070721238,,1735754793.2506595,8.0,0.42199575901031494,,,,,,
4499,194,732.765303637,1e-05,1735754798.9450872,,,,,,,,
4499,195,732.874032824,,1735754799.0539894,8.0,0.4144621193408966,,,,,,
4549,196,738.579355682,1e-05,1735754804.759209,,,,,,,,
4549,197,738.687899932,,1735754804.8678315,8.0,0.5031203031539917,,,,,,
4599,198,744.396962846,1e-05,1735754810.576814,,,,,,,,
4599,199,744.505878322,,1735754810.6857994,8.0,0.6673213243484497,,,,,,
4649,200,750.212554085,1e-05,1735754816.392396,,,,,,,,
4649,201,750.32157608,,1735754816.5014684,8.0,0.5064271092414856,,,,,,
4699,202,756.024106096,1e-05,1735754822.2039833,,,,,,,,
4699,203,756.13324437,,1735754822.31316,8.0,0.4259762465953827,,,,,,
4749,204,761.844868789,1e-05,1735754828.0246782,,,,,,,,
4749,205,761.953757665,,1735754828.1336575,8.0,0.5055519938468933,,,,,,
4787,206,768.793853617,,1735754834.9735975,8.0,,0.8500000238418579,0.5118396878242493,,,,
4787,207,786.866397283,,1735754853.046293,8.0,,,,0.8367431163787842,0.5450713634490967,,
4799,208,789.763231896,1e-05,1735754855.9429386,,,,,,,,
4799,209,789.871729588,,1735754856.0516715,9.0,0.452179878950119,,,,,,
4849,210,795.560686955,1e-05,1735754861.7405581,,,,,,,,
4849,211,795.669520006,,1735754861.8493483,9.0,0.5526082515716553,,,,,,
4899,212,801.361394056,1e-05,1735754867.541223,,,,,,,,
4899,213,801.469981896,,1735754867.649847,9.0,0.5063961148262024,,,,,,
4949,214,807.161324956,1e-05,1735754873.3411553,,,,,,,,
4949,215,807.270114985,,1735754873.4500515,9.0,0.40498995780944824,,,,,,
4999,216,812.967483225,1e-05,1735754879.1473486,,,,,,,,
4999,217,813.076295346,,1735754879.2562191,9.0,0.4473745822906494,,,,,,
5049,218,818.779215138,1e-05,1735754884.959014,,,,,,,,
5049,219,818.888051564,,1735754885.0679753,9.0,0.6292294859886169,,,,,,
5099,220,824.595628321,1e-05,1735754890.7754405,,,,,,,,
5099,221,824.70432724,,1735754890.8842373,9.0,0.691374659538269,,,,,,
5149,222,830.411490207,1e-05,1735754896.5913188,,,,,,,,
5149,223,830.520469471,,1735754896.7003975,9.0,0.6666877865791321,,,,,,
5199,224,836.227689089,1e-05,1735754902.407539,,,,,,,,
