trainer/global_step,_step,_runtime,lr-SGD,_timestamp,epoch,loss/train_step,acc/val,loss/val,acc/train_epoch,loss/train_epoch,acc/test,loss/test
49,0,48.503392859,1e-05,1736027470.9535146,,,,,,,,
49,1,48.613882059,,1736027471.0641859,0.0,0.5175186395645142,,,,,,
99,2,54.768516374,1e-05,1736027477.2172346,,,,,,,,
99,3,54.926651641,,1736027477.3768692,0.0,0.41635143756866455,,,,,,
149,4,61.100624105,1e-05,1736027483.5505726,,,,,,,,
149,5,61.21045862,,1736027483.6608446,0.0,0.8536301851272583,,,,,,
199,6,67.478924108,1e-05,1736027489.9289927,,,,,,,,
199,7,67.588813144,,1736027490.0389953,0.0,0.42777419090270996,,,,,,
249,8,73.787177623,1e-05,1736027496.2341857,,,,,,,,
249,9,73.902294038,,1736027496.3523424,0.0,0.5802714824676514,,,,,,
299,10,80.224371307,1e-05,1736027502.6746802,,,,,,,,
299,11,80.340192964,,1736027502.7898257,0.0,0.6377043128013611,,,,,,
349,12,86.566122718,1e-05,1736027509.0158195,,,,,,,,
349,13,86.681834934,,1736027509.1321948,0.0,0.699743390083313,,,,,,
399,14,92.888151071,1e-05,1736027515.336399,,,,,,,,
399,15,92.998828468,,1736027515.4489458,0.0,0.588444709777832,,,,,,
449,16,99.22303515,1e-05,1736027521.6733723,,,,,,,,
449,17,99.333245521,,1736027521.7835956,0.0,0.395917683839798,,,,,,
499,18,105.51670134,1e-05,1736027527.9670353,,,,,,,,
499,19,105.62641023,,1736027528.0767276,0.0,0.5113726854324341,,,,,,
549,20,111.793652677,1e-05,1736027534.2438767,,,,,,,,
549,21,111.906178564,,1736027534.356481,0.0,0.3449033200740814,,,,,,
599,22,118.134134405,1e-05,1736027540.584443,,,,,,,,
599,23,118.243586076,,1736027540.6938663,0.0,0.2890901267528534,,,,,,
649,24,124.472872807,1e-05,1736027546.922929,,,,,,,,
649,25,124.59240189,,1736027547.041837,0.0,0.4321693778038025,,,,,,
699,26,130.805582932,1e-05,1736027553.2557845,,,,,,,,
699,27,130.919164861,,1736027553.3693395,0.0,0.4533173739910126,,,,,,
749,28,137.140724893,1e-05,1736027559.590562,,,,,,,,
749,29,137.252586207,,1736027559.7028008,0.0,0.491231232881546,,,,,,
799,30,143.442485875,1e-05,1736027565.8927338,,,,,,,,
799,31,143.562578577,,1736027566.0128837,0.0,0.4680888056755066,,,,,,
849,32,149.715399245,1e-05,1736027572.1656945,,,,,,,,
849,33,149.824882028,,1736027572.2752013,0.0,0.5824089050292969,,,,,,
899,34,156.011978765,1e-05,1736027578.4621613,,,,,,,,
899,35,156.121931756,,1736027578.5722845,0.0,0.5539799332618713,,,,,,
949,36,162.269872812,1e-05,1736027584.7200942,,,,,,,,
949,37,162.383039993,,1736027584.8333771,0.0,0.4729763865470886,,,,,,
999,38,168.532390115,1e-05,1736027590.9813304,,,,,,,,
999,39,168.668220018,,1736027591.1182888,0.0,0.2841048240661621,,,,,,
1049,40,174.82416713,1e-05,1736027597.274465,,,,,,,,
1049,41,174.945084802,,1736027597.3952832,0.0,0.4950687885284424,,,,,,
1099,42,181.161444345,1e-05,1736027603.611396,,,,,,,,
1099,43,181.280145216,,1736027603.7304423,0.0,0.737034022808075,,,,,,
