trainer/global_step,_step,_runtime,lr-Adam,_timestamp,epoch,loss/train_step,acc/val,loss/val,acc/train_epoch,loss/train_epoch,acc/test,loss/test
49,0,35.385584413,1e-05,1736195045.0565448,,,,,,,,
49,1,35.519299411,,1736195045.190462,0.0,0.49870145320892334,,,,,,
99,2,41.901791724,1e-05,1736195051.572925,,,,,,,,
99,3,42.040643309,,1736195051.7118392,0.0,0.10946159809827805,,,,,,
149,4,48.398941298,1e-05,1736195058.0700376,,,,,,,,
149,5,48.514122285,,1736195058.1850524,0.0,0.06311462074518204,,,,,,
199,6,54.981646935,1e-05,1736195064.652727,,,,,,,,
199,7,55.13339825,,1736195064.8045895,0.0,0.11555109173059464,,,,,,
249,8,61.525005225,1e-05,1736195071.196111,,,,,,,,
249,9,61.639644968,,1736195071.3107917,0.0,0.08515844494104385,,,,,,
299,10,68.103757713,1e-05,1736195077.7748654,,,,,,,,
299,11,68.219853335,,1736195077.890928,0.0,0.013931764289736748,,,,,,
349,12,74.611479677,1e-05,1736195084.2825713,,,,,,,,
349,13,74.725603793,,1736195084.396697,0.0,0.006585102993994951,,,,,,
399,14,81.102949662,1e-05,1736195090.7740848,,,,,,,,
399,15,81.217311775,,1736195090.888521,0.0,0.2286299169063568,,,,,,
449,16,87.60911002,1e-05,1736195097.2801056,,,,,,,,
449,17,87.759135992,,1736195097.4303026,0.0,0.003936612047255039,,,,,,
499,18,94.08322739,1e-05,1736195103.7543545,,,,,,,,
499,19,94.197738202,,1736195103.8689184,0.0,0.06784630566835403,,,,,,
549,20,100.481976834,1e-05,1736195110.1528227,,,,,,,,
549,21,100.596274045,,1736195110.2673764,0.0,0.8326292037963867,,,,,,
599,22,106.996394825,1e-05,1736195116.6675067,,,,,,,,
599,23,107.112179975,,1736195116.7828891,0.0,0.0050880261696875095,,,,,,
649,24,113.483168834,1e-05,1736195123.1541986,,,,,,,,
649,25,113.597789812,,1736195123.2688978,0.0,0.10844366252422333,,,,,,
699,26,119.955024565,1e-05,1736195129.626122,,,,,,,,
699,27,120.069375988,,1736195129.7404952,0.0,0.21868351101875305,,,,,,
749,28,126.407232262,1e-05,1736195136.078348,,,,,,,,
749,29,126.445110361,,1736195136.1163313,0.0,5.161579974810593e-05,,,,,,
749,30,130.958711139,,1736195140.6055276,0.0,,0.9947447180747986,0.030379433184862137,,,,
749,31,162.738665732,,1736195172.377665,0.0,,,,0.9740156531333923,0.10315852612257004,,
799,32,169.800892087,1e-05,1736195179.471913,,,,,,,,
799,33,169.915580752,,1736195179.5866842,1.0,0.0039048418402671814,,,,,,
849,34,176.307681388,1e-05,1736195185.9787445,,,,,,,,
849,35,176.439749451,,1736195186.1108603,1.0,0.004386427346616983,,,,,,
899,36,182.821882908,1e-05,1736195192.4929464,,,,,,,,
899,37,182.936620646,,1736195192.607717,1.0,0.001079124747775495,,,,,,
949,38,189.316266385,1e-05,1736195198.987325,,,,,,,,
949,39,189.431261926,,1736195199.102412,1.0,0.0033645634539425373,,,,,,
999,40,195.769025844,1e-05,1736195205.440142,,,,,,,,
999,41,195.884432416,,1736195205.5556006,1.0,0.0021975464187562466,,,,,,
1049,42,202.291788494,1e-05,1736195211.9628818,,,,,,,,
1049,43,202.436423182,,1736195212.1075068,1.0,0.08161855489015579,,,,,,
1099,44,208.795515076,1e-05,1736195218.466629,,,,,,,,
1099,45,208.910706245,,1736195218.5807736,1.0,0.012602441012859344,,,,,,
1149,46,215.28776466,1e-05,1736195224.9572442,,,,,,,,
1149,47,215.402381882,,1736195225.0735912,1.0,0.005266514141112566,,,,,,
1199,48,221.765678727,1e-05,1736195231.4367528,,,,,,,,
1199,49,221.880478982,,1736195231.5515473,1.0,0.003498156787827611,,,,,,
1249,50,228.353603285,1e-05,1736195238.0246487,,,,,,,,
1249,51,228.468067831,,1736195238.1391683,1.0,0.006181500386446714,,,,,,
1299,52,234.92987271,1e-05,1736195244.6009812,,,,,,,,
1299,53,235.044295258,,1736195244.7154975,1.0,0.0012778863310813904,,,,,,
1349,54,241.345281286,1e-05,1736195251.0164165,,,,,,,,
1349,55,241.506247668,,1736195251.177427,1.0,0.0030844209250062704,,,,,,
1399,56,247.87394174,1e-05,1736195257.5448518,,,,,,,,
1399,57,248.027574324,,1736195257.6986854,1.0,0.0007946798577904701,,,,,,
1449,58,254.421751952,1e-05,1736195264.092846,,,,,,,,
1449,59,254.536616628,,1736195264.2077003,1.0,0.12106345593929291,,,,,,
1499,60,260.960429399,1e-05,1736195270.631607,,,,,,,,
1499,61,261.005408279,,1736195270.6765854,1.0,0.0010502932127565145,,,,,,
1499,62,265.553586991,,1736195275.2246354,1.0,,0.9936186075210571,0.032363858073949814,,,,
1499,63,297.256074571,,1736195306.9271429,1.0,,,,0.9962462186813354,0.018802303820848465,,
1549,64,304.412012691,1e-05,1736195314.083023,,,,,,,,
1549,65,304.528636376,,1736195314.1997392,2.0,0.0016316304681822658,,,,,,
1599,66,310.916817895,1e-05,1736195320.587958,,,,,,,,
1599,67,311.071414357,,1736195320.742552,2.0,0.013228604570031166,,,,,,
1649,68,317.370099383,1e-05,1736195327.0409918,,,,,,,,
1649,69,317.538933623,,1736195327.2101147,2.0,0.002972325775772333,,,,,,
1699,70,323.84733227,1e-05,1736195333.5184276,,,,,,,,
1699,71,323.961409662,,1736195333.632627,2.0,0.0034811245277523994,,,,,,
1749,72,330.387240332,1e-05,1736195340.0583248,,,,,,,,
1749,73,330.502051939,,1736195340.1732492,2.0,0.002313656499609351,,,,,,
1799,74,336.906769678,1e-05,1736195346.5778925,,,,,,,,
1799,75,337.021109842,,1736195346.6923194,2.0,0.0021405743900686502,,,,,,
1849,76,343.354065169,1e-05,1736195353.0251281,,,,,,,,
1849,77,343.468971364,,1736195353.140184,2.0,0.0031542317010462284,,,,,,
1899,78,349.885983403,1e-05,1736195359.5570436,,,,,,,,
1899,79,350.001235066,,1736195359.6723404,2.0,0.0035623086150735617,,,,,,
1949,80,356.466586889,1e-05,1736195366.1376753,,,,,,,,
1949,81,356.581327223,,1736195366.2524934,2.0,0.0040471358224749565,,,,,,
1999,82,362.924538213,1e-05,1736195372.5954669,,,,,,,,
1999,83,363.055236189,,1736195372.7263627,2.0,0.0034852419048547745,,,,,,
2049,84,369.436674657,1e-05,1736195379.107744,,,,,,,,
2049,85,369.551842483,,1736195379.2230558,2.0,0.0011843342799693346,,,,,,
2099,86,376.007073223,1e-05,1736195385.6781223,,,,,,,,
2099,87,376.121585861,,1736195385.792777,2.0,0.003095698542892933,,,,,,
2149,88,382.53778356,1e-05,1736195392.2088652,,,,,,,,
2149,89,382.698389757,,1736195392.369526,2.0,0.0014813614543527365,,,,,,
2199,90,389.087686504,1e-05,1736195398.7587297,,,,,,,,
2199,91,389.202602688,,1736195398.873639,2.0,0.0006090436363592744,,,,,,
2249,92,395.628887009,1e-05,1736195405.3000019,,,,,,,,
2249,93,395.675964854,,1736195405.3471596,2.0,0.0003909293154720217,,,,,,
2249,94,400.225949649,,1736195409.8970704,2.0,,0.9969969987869263,0.014967137947678566,,,,
2249,95,431.906298178,,1736195441.5773916,2.0,,,,0.9967884421348572,0.016320794820785522,,
