trainer/global_step,_step,_runtime,lr-SGD,_timestamp,epoch,loss/train_step,acc/val,loss/val,acc/train_epoch,loss/train_epoch,acc/test,loss/test
49,0,33.742708136,1e-05,1735777760.1462743,,,,,,,,
49,1,33.850904255,,1735777760.2546473,0.0,1.2729127407073975,,,,,,
99,2,39.508677906,1e-05,1735777765.9123151,,,,,,,,
99,3,39.616903304,,1735777766.020639,0.0,1.3389601707458496,,,,,,
149,4,45.284977074,1e-05,1735777771.6886656,,,,,,,,
149,5,45.393167848,,1735777771.7969432,0.0,1.285758137702942,,,,,,
199,6,51.050448655,1e-05,1735777777.4541159,,,,,,,,
199,7,51.158435146,,1735777777.5621903,0.0,1.4315283298492432,,,,,,
249,8,56.811032939,1e-05,1735777783.214732,,,,,,,,
249,9,56.919159116,,1735777783.3228872,0.0,1.0282201766967773,,,,,,
299,10,62.592746779,1e-05,1735777788.9964669,,,,,,,,
299,11,62.701733837,,1735777789.1054723,0.0,1.2085285186767578,,,,,,
349,12,68.371717691,1e-05,1735777794.7754261,,,,,,,,
349,13,68.479774673,,1735777794.8834627,0.0,1.0547833442687988,,,,,,
399,14,74.145386129,1e-05,1735777800.549023,,,,,,,,
399,15,74.253309482,,1735777800.6570601,0.0,1.029198408126831,,,,,,
449,16,79.921419539,1e-05,1735777806.325093,,,,,,,,
449,17,80.029392568,,1735777806.4331403,0.0,1.0240733623504639,,,,,,
499,18,85.691687525,1e-05,1735777812.0953789,,,,,,,,
499,19,85.800075145,,1735777812.2038283,0.0,0.7665031552314758,,,,,,
549,20,91.46762836,1e-05,1735777817.8713286,,,,,,,,
549,21,91.576270393,,1735777817.9800086,0.0,0.8270540833473206,,,,,,
599,22,97.23850625,1e-05,1735777823.6421714,,,,,,,,
599,23,97.3470498,,1735777823.750859,0.0,0.8410264849662781,,,,,,
649,24,103.010937042,1e-05,1735777829.414553,,,,,,,,
649,25,103.119273075,,1735777829.5230088,0.0,0.5492367744445801,,,,,,
699,26,108.786125286,1e-05,1735777835.1898398,,,,,,,,
699,27,108.894152851,,1735777835.2979128,0.0,0.7486128807067871,,,,,,
749,28,114.565839098,1e-05,1735777840.9694908,,,,,,,,
749,29,114.674261449,,1735777841.0776737,0.0,0.7528839111328125,,,,,,
799,30,120.348058623,1e-05,1735777846.751759,,,,,,,,
799,31,120.456701042,,1735777846.860446,0.0,0.645369827747345,,,,,,
849,32,126.125569533,1e-05,1735777852.5293255,,,,,,,,
849,33,126.233786464,,1735777852.6375296,0.0,0.5928265452384949,,,,,,
899,34,131.894098736,1e-05,1735777858.297725,,,,,,,,
899,35,132.002281467,,1735777858.405993,0.0,0.6649119853973389,,,,,,
949,36,137.672727936,1e-05,1735777864.076414,,,,,,,,
949,37,137.781292066,,1735777864.1850367,0.0,0.6185640692710876,,,,,,
999,38,143.439581825,1e-05,1735777869.843308,,,,,,,,
999,39,143.547639999,,1735777869.9513943,0.0,0.46523821353912354,,,,,,
1049,40,149.204602153,1e-05,1735777875.6082878,,,,,,,,
1049,41,149.312502032,,1735777875.7162998,0.0,0.4316242039203644,,,,,,
1099,42,154.990173914,1e-05,1735777881.3937926,,,,,,,,
1099,43,155.098207167,,1735777881.501988,0.0,0.41367340087890625,,,,,,
1149,44,160.775820656,1e-05,1735777887.179539,,,,,,,,
1149,45,160.884121726,,1735777887.2879076,0.0,0.4991104006767273,,,,,,
1199,46,166.561371142,1e-05,1735777892.965063,,,,,,,,
1199,47,166.669867984,,1735777893.0736163,0.0,0.49740347266197205,,,,,,
1249,48,172.351796397,1e-05,1735777898.7554524,,,,,,,,
1249,49,172.460496104,,1735777898.8642685,0.0,0.6905285120010376,,,,,,
1299,50,178.125833117,1e-05,1735777904.5295022,,,,,,,,
1299,51,178.233881875,,1735777904.6376395,0.0,0.5587131381034851,,,,,,
1349,52,183.906630793,1e-05,1735777910.3103287,,,,,,,,
1349,53,184.015407854,,1735777910.4191947,0.0,0.5521350502967834,,,,,,
1399,54,189.696584118,1e-05,1735777916.1001422,,,,,,,,
1399,55,189.805659483,,1735777916.20866,0.0,0.3858950138092041,,,,,,
1449,56,195.46544579,1e-05,1735777921.8691251,,,,,,,,
1449,57,195.57385087,,1735777921.9776423,0.0,0.4804801642894745,,,,,,
1499,58,201.244958077,1e-05,1735777927.6486454,,,,,,,,
1499,59,201.353237204,,1735777927.7569857,0.0,0.4186245799064636,,,,,,
1549,60,207.024613004,1e-05,1735777933.4282613,,,,,,,,
1549,61,207.133029624,,1735777933.536757,0.0,0.44238176941871643,,,,,,
1599,62,212.806395913,1e-05,1735777939.210071,,,,,,,,
1599,63,212.915174377,,1735777939.3188913,0.0,0.27887091040611267,,,,,,
1649,64,218.585652332,1e-05,1735777944.9892945,,,,,,,,
1649,65,218.69418095,,1735777945.0979218,0.0,0.5757274031639099,,,,,,
