trainer/global_step,_step,_runtime,lr-Adam,_timestamp,epoch,loss/train_step,acc/val,loss/val,acc/train_epoch,loss/train_epoch,acc/test,loss/test
49,0,39.584960085,1e-05,1736199257.9060335,,,,,,,,
49,1,39.699319332,,1736199258.0205786,0.0,0.5159968733787537,,,,,,
99,2,46.084915277,1e-05,1736199264.4061363,,,,,,,,
99,3,46.199036009,,1736199264.5202882,0.0,0.12976734340190887,,,,,,
149,4,52.707124754,1e-05,1736199271.028261,,,,,,,,
149,5,52.82203679,,1736199271.143223,0.0,0.4302617311477661,,,,,,
199,6,59.418971295,1e-05,1736199277.740141,,,,,,,,
199,7,59.533207585,,1736199277.8544514,0.0,0.2671845853328705,,,,,,
249,8,65.998991375,1e-05,1736199284.3201547,,,,,,,,
249,9,66.113152795,,1736199284.4343657,0.0,0.29231494665145874,,,,,,
299,10,72.618424521,1e-05,1736199290.939599,,,,,,,,
299,11,72.74243241,,1736199291.0636568,0.0,0.4892837405204773,,,,,,
349,12,79.20347918,1e-05,1736199297.524616,,,,,,,,
349,13,79.364863809,,1736199297.6861105,0.0,0.2516508102416992,,,,,,
399,14,85.7940015,1e-05,1736199304.1151824,,,,,,,,
399,15,85.987956218,,1736199304.3092244,0.0,0.7454284429550171,,,,,,
449,16,92.427935612,1e-05,1736199310.749148,,,,,,,,
449,17,92.542160004,,1736199310.8633807,0.0,0.5082007050514221,,,,,,
499,18,99.007500469,1e-05,1736199317.3286533,,,,,,,,
499,19,99.143723692,,1736199317.4649136,0.0,0.3904173672199249,,,,,,
549,20,105.584141593,1e-05,1736199323.9053504,,,,,,,,
549,21,105.709385655,,1736199324.0305846,0.0,0.0571100153028965,,,,,,
599,22,112.109014286,1e-05,1736199330.4301922,,,,,,,,
599,23,112.223442402,,1736199330.5446124,0.0,0.27382850646972656,,,,,,
649,24,118.616864382,1e-05,1736199336.9380314,,,,,,,,
649,25,118.731739186,,1736199337.0526233,0.0,0.2833350598812103,,,,,,
699,26,125.278313104,1e-05,1736199343.5994549,,,,,,,,
699,27,125.397996574,,1736199343.7191641,0.0,0.16606520116329193,,,,,,
749,28,131.900262995,1e-05,1736199350.2214527,,,,,,,,
749,29,132.014682898,,1736199350.335968,0.0,0.07721292227506638,,,,,,
799,30,138.501945355,1e-05,1736199356.823103,,,,,,,,
799,31,138.616359228,,1736199356.937632,0.0,0.4398001432418823,,,,,,
849,32,145.142910835,1e-05,1736199363.464092,,,,,,,,
849,33,145.257343955,,1736199363.5785904,0.0,0.09426046162843704,,,,,,
899,34,151.635747289,1e-05,1736199369.9569356,,,,,,,,
899,35,151.750222168,,1736199370.07143,0.0,0.06992316991090775,,,,,,
949,36,158.188337358,1e-05,1736199376.509546,,,,,,,,
