trainer/global_step,_step,_runtime,lr-SGD,_timestamp,epoch,loss/train_step,acc/val,loss/val,acc/train_epoch,loss/train_epoch,acc/test,loss/test
49,0,44.270730701,1e-05,1736023945.1377761,,,,,,,,
49,1,44.380248693,,1736023945.247544,0.0,2.2566065788269043,,,,,,
99,2,50.487903506,1e-05,1736023951.3544052,,,,,,,,
99,3,50.598228167,,1736023951.4655652,0.0,2.153913974761963,,,,,,
149,4,56.680779143,1e-05,1736023957.5481675,,,,,,,,
149,5,56.789780969,,1736023957.6571271,0.0,1.7733758687973022,,,,,,
199,6,62.868032237,1e-05,1736023963.7353487,,,,,,,,
199,7,62.993827709,,1736023963.8608456,0.0,2.0567190647125244,,,,,,
249,8,68.975437396,1e-05,1736023969.8427896,,,,,,,,
249,9,69.08510052,,1736023969.952466,0.0,2.2109415531158447,,,,,,
299,10,75.201669653,1e-05,1736023976.068936,,,,,,,,
299,11,75.309882685,,1736023976.1772482,0.0,1.735023856163025,,,,,,
349,12,81.435382978,1e-05,1736023982.3027236,,,,,,,,
349,13,81.55581269,,1736023982.4232132,0.0,1.2439453601837158,,,,,,
399,14,87.551086916,1e-05,1736023988.418246,,,,,,,,
399,15,87.66018241,,1736023988.5274177,0.0,1.789510726928711,,,,,,
449,16,93.734061188,1e-05,1736023994.601426,,,,,,,,
449,17,93.843228045,,1736023994.710603,0.0,1.7730697393417358,,,,,,
499,18,99.91115365,1e-05,1736024000.7780504,,,,,,,,
499,19,100.036827246,,1736024000.9037058,0.0,1.6524924039840698,,,,,,
549,20,106.134269671,1e-05,1736024007.0013738,,,,,,,,
549,21,106.24411037,,1736024007.1114569,0.0,1.7237508296966553,,,,,,
599,22,112.366711167,1e-05,1736024013.2340312,,,,,,,,
599,23,112.488851601,,1736024013.3562667,0.0,1.3437528610229492,,,,,,
649,24,118.599257765,1e-05,1736024019.4660344,,,,,,,,
649,25,118.723195233,,1736024019.590386,0.0,1.4756429195404053,,,,,,
699,26,124.834484873,1e-05,1736024025.701792,,,,,,,,
699,27,124.944731291,,1736024025.8120997,0.0,1.0531022548675537,,,,,,
749,28,131.00709588,1e-05,1736024031.8744018,,,,,,,,
749,29,131.039599352,,1736024031.907107,0.0,1.912318468093872,,,,,,
749,30,137.717052012,,1736024038.584286,0.0,,0.5762012004852295,1.4918544292449951,,,,
749,31,160.215490988,,1736024061.0829837,0.0,,,,0.5098848938941956,1.7639670372009277,,
750,32,169.487711042,,1736024070.3549361,1.0,,,,,,0.577327311038971,1.4922889471054077
