trainer/global_step,_step,_runtime,lr-SGD,_timestamp,epoch,loss/train_step,acc/val,loss/val,acc/train_epoch,loss/train_epoch,acc/test,loss/test
49,0,48.873836107,1e-05,1736024742.5928345,,,,,,,,
49,1,48.98243136,,1736024742.70164,0.0,1.9090368747711182,,,,,,
99,2,55.083732189,1e-05,1736024748.802825,,,,,,,,
99,3,55.19989354,,1736024748.9162948,0.0,1.7148206233978271,,,,,,
149,4,61.239299686,1e-05,1736024754.9585125,,,,,,,,
149,5,61.348630719,,1736024755.0677545,0.0,1.7083027362823486,,,,,,
199,6,67.396033734,1e-05,1736024761.1144016,,,,,,,,
199,7,67.505136296,,1736024761.2242885,0.0,1.6581683158874512,,,,,,
249,8,73.508227766,1e-05,1736024767.227353,,,,,,,,
249,9,73.617360809,,1736024767.3365245,0.0,1.5164446830749512,,,,,,
299,10,79.684747428,1e-05,1736024773.403873,,,,,,,,
299,11,79.801966315,,1736024773.5211365,0.0,1.4274964332580566,,,,,,
349,12,85.830600382,1e-05,1736024779.5497763,,,,,,,,
349,13,85.939113479,,1736024779.6582549,0.0,1.5191274881362915,,,,,,
399,14,91.961252322,1e-05,1736024785.6802664,,,,,,,,
399,15,92.076911829,,1736024785.7961137,0.0,1.392730951309204,,,,,,
449,16,98.13052344,1e-05,1736024791.8496869,,,,,,,,
449,17,98.239374622,,1736024791.95851,0.0,1.4653692245483398,,,,,,
499,18,104.267584662,1e-05,1736024797.9858358,,,,,,,,
499,19,104.382680527,,1736024798.101779,0.0,1.1781703233718872,,,,,,
549,20,110.399026199,1e-05,1736024804.1181326,,,,,,,,
549,21,110.512456865,,1736024804.2316034,0.0,1.0827316045761108,,,,,,
599,22,116.552487344,1e-05,1736024810.2717192,,,,,,,,
599,23,116.660570845,,1736024810.379778,0.0,1.4474735260009766,,,,,,
649,24,122.771658058,1e-05,1736024816.489353,,,,,,,,
649,25,122.931368585,,1736024816.6500125,0.0,1.1614547967910767,,,,,,
699,26,128.981762011,1e-05,1736024822.700986,,,,,,,,
699,27,129.08999393,,1736024822.809245,0.0,1.5663771629333496,,,,,,
749,28,135.070950232,1e-05,1736024828.7900252,,,,,,,,
749,29,135.187040307,,1736024828.9062765,0.0,1.0833452939987183,,,,,,
799,30,141.306778663,1e-05,1736024835.0259862,,,,,,,,
799,31,141.415293111,,1736024835.134451,0.0,1.4719972610473633,,,,,,
849,32,147.495677586,1e-05,1736024841.2148418,,,,,,,,
849,33,147.607053806,,1736024841.3251295,0.0,1.161799669265747,,,,,,
899,34,153.708439935,1e-05,1736024847.427603,,,,,,,,
899,35,153.816760477,,1736024847.536008,0.0,0.9050613045692444,,,,,,
949,36,159.884769437,1e-05,1736024853.6039507,,,,,,,,
949,37,159.993933314,,1736024853.713108,0.0,0.987967848777771,,,,,,
999,38,166.021563356,1e-05,1736024859.7407987,,,,,,,,
999,39,166.13009667,,1736024859.8494065,0.0,1.1537450551986694,,,,,,
1049,40,172.194015203,1e-05,1736024865.9131994,,,,,,,,
1049,41,172.303253621,,1736024866.0224323,0.0,0.9125614762306213,,,,,,
1099,42,178.347511225,1e-05,1736024872.0666656,,,,,,,,
1099,43,178.458268971,,1736024872.1773138,0.0,0.8003541231155396,,,,,,
1149,44,184.470919477,1e-05,1736024878.1900332,,,,,,,,
1149,45,184.585465018,,1736024878.304568,0.0,1.1461057662963867,,,,,,
1199,46,190.662474732,1e-05,1736024884.3816075,,,,,,,,
1199,47,190.772554551,,1736024884.491122,0.0,1.02625572681427,,,,,,
1249,48,196.78669201,1e-05,1736024890.505903,,,,,,,,
1249,49,196.895113679,,1736024890.6143315,0.0,0.7777093052864075,,,,,,
1299,50,202.982713105,1e-05,1736024896.7019343,,,,,,,,
1299,51,203.091155199,,1736024896.810415,0.0,0.7914782762527466,,,,,,
1349,52,209.121615745,1e-05,1736024902.8408034,,,,,,,,
1349,53,209.231437145,,1736024902.9502733,0.0,0.9137739539146423,,,,,,
