trainer/global_step,_step,_runtime,lr-SGD,_timestamp,epoch,loss/train_step,acc/val,loss/val,acc/train_epoch,loss/train_epoch,acc/test,loss/test
49,0,32.643998951,1e-05,1735752886.4051566,,,,,,,,
49,1,32.752126014,,1735752886.5134585,0.0,1.2729127407073975,,,,,,
99,2,38.407182527,1e-05,1735752892.1683986,,,,,,,,
99,3,38.515221661,,1735752892.276518,0.0,1.3389601707458496,,,,,,
149,4,44.169341284,1e-05,1735752897.9306192,,,,,,,,
149,5,44.277490578,,1735752898.0387704,0.0,1.285758137702942,,,,,,
199,6,49.941955813,1e-05,1735752903.7031815,,,,,,,,
199,7,50.050399143,,1735752903.8117137,0.0,1.4315283298492432,,,,,,
249,8,55.70521318,1e-05,1735752909.4664557,,,,,,,,
249,9,55.813618393,,1735752909.574944,0.0,1.0282201766967773,,,,,,
299,10,61.473889785,1e-05,1735752915.2351353,,,,,,,,
299,11,61.582334707,,1735752915.343644,0.0,1.2085285186767578,,,,,,
349,12,67.238569653,1e-05,1735752920.9997892,,,,,,,,
349,13,67.346547415,,1735752921.1078308,0.0,1.0547833442687988,,,,,,
399,14,72.999884121,1e-05,1735752926.7610765,,,,,,,,
399,15,73.108113168,,1735752926.8694093,0.0,1.029198408126831,,,,,,
449,16,78.771995052,1e-05,1735752932.5331628,,,,,,,,
449,17,78.880413688,,1735752932.6416843,0.0,1.0240733623504639,,,,,,
499,18,84.541482039,1e-05,1735752938.3027499,,,,,,,,
499,19,84.649855896,,1735752938.411175,0.0,0.7665031552314758,,,,,,
549,20,90.312235655,1e-05,1735752944.0734909,,,,,,,,
549,21,90.420484392,,1735752944.181828,0.0,0.8270540833473206,,,,,,
599,22,96.079137097,1e-05,1735752949.8403723,,,,,,,,
599,23,96.187218534,,1735752949.9485035,0.0,0.8410264849662781,,,,,,
649,24,101.854348357,1e-05,1735752955.6155818,,,,,,,,
649,25,101.963218205,,1735752955.7245126,0.0,0.5492367744445801,,,,,,
699,26,107.628173793,1e-05,1735752961.389424,,,,,,,,
699,27,107.736504705,,1735752961.4978416,0.0,0.7486128807067871,,,,,,
749,28,113.396928077,1e-05,1735752967.1581404,,,,,,,,
749,29,113.507290829,,1735752967.268533,0.0,0.7528839111328125,,,,,,
799,30,119.179891595,1e-05,1735752972.9410827,,,,,,,,
799,31,119.28824671,,1735752973.0495033,0.0,0.645369827747345,,,,,,
849,32,124.963436089,1e-05,1735752978.7243896,,,,,,,,
849,33,125.071403963,,1735752978.8326318,0.0,0.5928265452384949,,,,,,
899,34,130.745524229,1e-05,1735752984.506738,,,,,,,,
899,35,130.854261568,,1735752984.6155164,0.0,0.6649119853973389,,,,,,
949,36,136.532090726,1e-05,1735752990.2933478,,,,,,,,
949,37,136.640408422,,1735752990.4017148,0.0,0.6185640692710876,,,,,,
999,38,142.323946204,1e-05,1735752996.0852203,,,,,,,,
999,39,142.43263036,,1735752996.1938605,0.0,0.46523821353912354,,,,,,
1049,40,148.104999702,1e-05,1735753001.8662217,,,,,,,,
1049,41,148.213019065,,1735753001.9743116,0.0,0.4316242039203644,,,,,,
1099,42,153.884779189,1e-05,1735753007.6460059,,,,,,,,
1099,43,153.993531689,,1735753007.7548182,0.0,0.41367340087890625,,,,,,
1149,44,159.66249295,1e-05,1735753013.4236953,,,,,,,,
1149,45,159.770850133,,1735753013.5321505,0.0,0.4991104006767273,,,,,,
1199,46,165.457319965,1e-05,1735753019.2185786,,,,,,,,
1199,47,165.565952357,,1735753019.3272586,0.0,0.49740347266197205,,,,,,
1249,48,171.246226605,1e-05,1735753025.0075016,,,,,,,,
1249,49,171.354748434,,1735753025.1160066,0.0,0.6905285120010376,,,,,,
1299,50,177.036314702,1e-05,1735753030.797528,,,,,,,,
1299,51,177.145024865,,1735753030.906253,0.0,0.5587131381034851,,,,,,
1349,52,182.833960193,1e-05,1735753036.5952046,,,,,,,,
1349,53,182.942515299,,1735753036.7038496,0.0,0.5521350502967834,,,,,,
1399,54,188.631784934,1e-05,1735753042.3930075,,,,,,,,
1399,55,188.740478523,,1735753042.5017574,0.0,0.3858950138092041,,,,,,
1449,56,194.422684314,1e-05,1735753048.1839826,,,,,,,,
1449,57,194.53135377,,1735753048.292658,0.0,0.4804801642894745,,,,,,
1499,58,200.20705403,1e-05,1735753053.9683352,,,,,,,,
1499,59,200.31578218800001,,1735753054.077046,0.0,0.4186245799064636,,,,,,
1549,60,205.993677492,1e-05,1735753059.7548885,,,,,,,,
1549,61,206.102401616,,1735753059.8637555,0.0,0.44238176941871643,,,,,,
1599,62,211.77977502,1e-05,1735753065.5410304,,,,,,,,
1599,63,211.888439776,,1735753065.6497388,0.0,0.27887091040611267,,,,,,
1649,64,217.574681899,1e-05,1735753071.3359308,,,,,,,,
1649,65,217.683426908,,1735753071.4447129,0.0,0.5757274031639099,,,,,,
1687,66,230.165236452,,1735753083.9264476,0.0,,0.900600016117096,0.46035781502723694,,,,
1687,67,248.675993283,,1735753102.4373686,0.0,,,,0.8474341034889221,0.7645161747932434,,
1699,68,251.510416947,1e-05,1735753105.2715752,,,,,,,,
1699,69,251.618848052,,1735753105.3801315,1.0,0.36142393946647644,,,,,,
1749,70,257.292024007,1e-05,1735753111.05331,,,,,,,,
1749,71,257.400561223,,1735753111.1618059,1.0,0.35934555530548096,,,,,,
1799,72,263.080641828,1e-05,1735753116.8418314,,,,,,,,
1799,73,263.189057497,,1735753116.950391,1.0,0.3010363280773163,,,,,,
1849,74,268.868390813,1e-05,1735753122.6296349,,,,,,,,
1849,75,268.976704815,,1735753122.7380083,1.0,0.45636433362960815,,,,,,
1899,76,274.666943891,1e-05,1735753128.428142,,,,,,,,
1899,77,274.775471755,,1735753128.536832,1.0,0.3677951693534851,,,,,,
1949,78,280.463558325,1e-05,1735753134.2247653,,,,,,,,
1949,79,280.572116257,,1735753134.3334022,1.0,0.3523120880126953,,,,,,
