trainer/global_step,_step,_runtime,lr-Adam,_timestamp,epoch,loss/train_step,acc/val,loss/val,acc/train_epoch,loss/train_epoch,acc/test,loss/test
49,0,42.839222123,1e-05,1736187350.112746,,,,,,,,
49,1,42.953436068,,1736187350.2271922,0.0,0.7427549958229065,,,,,,
99,2,49.344007592,1e-05,1736187356.6176887,,,,,,,,
99,3,49.457962683,,1736187356.731651,0.0,0.49340203404426575,,,,,,
149,4,55.791128485,1e-05,1736187363.064802,,,,,,,,
149,5,55.905415617,,1736187363.1791055,0.0,0.8466800451278687,,,,,,
199,6,62.320175265,1e-05,1736187369.5938957,,,,,,,,
199,7,62.433906026,,1736187369.7076185,0.0,0.7238526344299316,,,,,,
249,8,68.786130123,1e-05,1736187376.059845,,,,,,,,
249,9,68.900525178,,1736187376.17431,0.0,0.8035688400268555,,,,,,
299,10,75.216786364,1e-05,1736187382.4904869,,,,,,,,
299,11,75.331216716,,1736187382.6049714,0.0,0.9141668081283569,,,,,,
349,12,81.671771556,1e-05,1736187388.9454908,,,,,,,,
349,13,81.835198015,,1736187389.108917,0.0,0.7287640571594238,,,,,,
399,14,88.168227326,1e-05,1736187395.4419234,,,,,,,,
399,15,88.282468844,,1736187395.5562155,0.0,0.7189275026321411,,,,,,
449,16,94.59621368,1e-05,1736187401.8699174,,,,,,,,
449,17,94.713934515,,1736187401.9874442,0.0,0.6770817041397095,,,,,,
499,18,101.150551337,1e-05,1736187408.4242153,,,,,,,,
499,19,101.264637055,,1736187408.5383997,0.0,0.8010014891624451,,,,,,
549,20,107.642775123,1e-05,1736187414.9164665,,,,,,,,
549,21,107.75669514,,1736187415.0304654,0.0,0.671701192855835,,,,,,
599,22,114.113429986,1e-05,1736187421.3870554,,,,,,,,
599,23,114.230471449,,1736187421.5041611,0.0,0.6784223318099976,,,,,,
649,24,120.604259308,1e-05,1736187427.8780124,,,,,,,,
649,25,120.718652421,,1736187427.9924152,0.0,0.538017988204956,,,,,,
699,26,127.042373079,1e-05,1736187434.31608,,,,,,,,
699,27,127.157019498,,1736187434.4307146,0.0,1.018707036972046,,,,,,
749,28,133.522316219,1e-05,1736187440.7959995,,,,,,,,
749,29,133.636677834,,1736187440.9104488,0.0,0.666725754737854,,,,,,
799,30,140.069529275,1e-05,1736187447.343183,,,,,,,,
799,31,140.184061811,,1736187447.4578094,0.0,0.5649145841598511,,,,,,
849,32,146.585875684,1e-05,1736187453.8594873,,,,,,,,
849,33,146.700524748,,1736187453.9742959,0.0,0.4764152467250824,,,,,,
899,34,153.079832861,1e-05,1736187460.3534923,,,,,,,,
899,35,153.194047331,,1736187460.467771,0.0,0.5805656909942627,,,,,,
949,36,159.539798856,1e-05,1736187466.813441,,,,,,,,
949,37,159.65432497,,1736187466.9280095,0.0,0.5820257663726807,,,,,,
999,38,166.004968487,1e-05,1736187473.2786791,,,,,,,,
999,39,166.118888073,,1736187473.3925457,0.0,0.8965394496917725,,,,,,
1049,40,172.484778572,1e-05,1736187479.7584689,,,,,,,,
1049,41,172.638593182,,1736187479.9122753,0.0,0.40484941005706787,,,,,,
1099,42,179.030590561,1e-05,1736187486.3042402,,,,,,,,
1099,43,179.145056363,,1736187486.4187515,0.0,0.5640628337860107,,,,,,
1149,44,185.569600183,1e-05,1736187492.8432643,,,,,,,,
1149,45,185.697951853,,1736187492.971633,0.0,0.8656899333000183,,,,,,
1199,46,192.093031249,1e-05,1736187499.3667228,,,,,,,,
1199,47,192.207580227,,1736187499.48137,0.0,0.6326088905334473,,,,,,
1249,48,198.571874956,1e-05,1736187505.8454983,,,,,,,,
1249,49,198.685803903,,1736187505.959507,0.0,0.6594251990318298,,,,,,
1299,50,205.091914263,1e-05,1736187512.3656073,,,,,,,,
1299,51,205.260220738,,1736187512.533981,0.0,0.3110504746437073,,,,,,
1349,52,211.649242884,1e-05,1736187518.9229417,,,,,,,,
1349,53,211.764044165,,1736187519.0377471,0.0,0.7949410080909729,,,,,,
1399,54,218.137465972,1e-05,1736187525.4111445,,,,,,,,
1399,55,218.257810827,,1736187525.5315537,0.0,0.811400294303894,,,,,,
1406,56,227.007970739,,1736187534.2815695,0.0,,0.8172000050544739,0.5827948451042175,,,,
1406,57,257.548581579,,1736187564.8223917,0.0,,,,0.8022666573524475,0.673106849193573,,
1407,58,268.02871788,,1736187575.3023596,1.0,,,,,,0.8194000124931335,0.5811073780059814
