trainer/global_step,_step,_runtime,lr,elapsed_train_steps,epoch,loss/train_step,_timestamp,acc/val,loss/val,acc/train_epoch,loss/train_epoch,acc/test,loss/test
0,0,32.246883864,9.999999747378752e-06,1.0,0,1.1661045551300049,1736970339.4703674,,,,,,
1,1,32.70144437,9.999999747378752e-06,2.0,0,1.2799240350723267,1736970339.925011,,,,,,
2,2,33.160492023,9.999999747378752e-06,3.0,0,0.8946738839149475,1736970340.383931,,,,,,
3,3,33.615016583,9.999999747378752e-06,4.0,0,0.9774801731109619,1736970340.8384995,,,,,,
4,4,34.069027922,9.999999747378752e-06,5.0,0,0.5833534002304077,1736970341.292516,,,,,,
5,5,34.528217633,9.999999747378752e-06,6.0,0,0.5832089185714722,1736970341.7516816,,,,,,
6,6,34.982209689,9.999999747378752e-06,7.0,0,0.6235706806182861,1736970342.205677,,,,,,
7,7,35.439682467,9.999999747378752e-06,8.0,0,0.5765945315361023,1736970342.663151,,,,,,
8,8,35.894533434,9.999999747378752e-06,9.0,0,0.47006213665008545,1736970343.1180544,,,,,,
9,9,36.351404231,9.999999747378752e-06,10.0,0,0.3192477226257324,1736970343.5749626,,,,,,
10,10,36.806066817,9.999999747378752e-06,11.0,0,0.6363976001739502,1736970344.029555,,,,,,
11,11,37.260678189,9.999999747378752e-06,12.0,0,0.5355211496353149,1736970344.4842172,,,,,,
12,12,37.715360475,9.999999747378752e-06,13.0,0,0.6528217196464539,1736970344.9388323,,,,,,
13,13,38.171199724,9.999999747378752e-06,14.0,0,0.5469936728477478,1736970345.3947122,,,,,,
14,14,38.625435681,9.999999747378752e-06,15.0,0,0.4372323155403137,1736970345.8489573,,,,,,
15,15,39.079623001,9.999999747378752e-06,16.0,0,0.29452648758888245,1736970346.3031662,,,,,,
16,16,39.53601905,9.999999747378752e-06,17.0,0,0.38552021980285645,1736970346.7595682,,,,,,
17,17,39.991194496,9.999999747378752e-06,18.0,0,0.41164493560791016,1736970347.2146227,,,,,,
18,18,40.45151011,9.999999747378752e-06,19.0,0,0.29542163014411926,1736970347.6749923,,,,,,
19,19,40.90723292,9.999999747378752e-06,20.0,0,0.46772903203964233,1736970348.130704,,,,,,
20,20,41.361488421,9.999999747378752e-06,21.0,0,0.347530335187912,1736970348.584998,,,,,,
21,21,41.818022503,9.999999747378752e-06,22.0,0,0.3620482385158539,1736970349.0415232,,,,,,
22,22,42.272749444,9.999999747378752e-06,23.0,0,0.5221822261810303,1736970349.4962943,,,,,,
23,23,42.727120244,9.999999747378752e-06,24.0,0,0.2777329683303833,1736970349.9506598,,,,,,
24,24,43.181270702,9.999999747378752e-06,25.0,0,0.3960275650024414,1736970350.404735,,,,,,
25,25,43.636829953,9.999999747378752e-06,26.0,0,0.46261727809906006,1736970350.860393,,,,,,
26,26,44.091605181,9.999999747378752e-06,27.0,0,0.48800066113471985,1736970351.3147492,,,,,,
27,27,44.545925881,9.999999747378752e-06,28.0,0,0.3673166036605835,1736970351.7694807,,,,,,
28,28,45.000462685,9.999999747378752e-06,29.0,0,0.2350086271762848,1736970352.2239408,,,,,,
29,29,45.457626513,9.999999747378752e-06,30.0,0,0.27523016929626465,1736970352.681129,,,,,,
30,30,45.911730384,9.999999747378752e-06,31.0,0,0.2586069107055664,1736970353.1352422,,,,,,
31,31,46.366308573,9.999999747378752e-06,32.0,0,0.4459482729434967,1736970353.5898163,,,,,,
32,32,46.8218942,9.999999747378752e-06,33.0,0,0.3767518997192383,1736970354.045373,,,,,,
33,33,47.277269463,9.999999747378752e-06,34.0,0,0.30555030703544617,1736970354.5004344,,,,,,
34,34,47.733052355,9.999999747378752e-06,35.0,0,0.2607366740703583,1736970354.9560199,,,,,,
35,35,48.187993522,9.999999747378752e-06,36.0,0,0.19799445569515228,1736970355.4111798,,,,,,
36,36,48.645119726,9.999999747378752e-06,37.0,0,0.37737908959388733,1736970355.8686032,,,,,,
37,37,49.103038127,9.999999747378752e-06,38.0,0,0.47975650429725647,1736970356.32613,,,,,,
38,38,49.558427271,9.999999747378752e-06,39.0,0,0.33179059624671936,1736970356.7819223,,,,,,
39,39,50.014337402,9.999999747378752e-06,40.0,0,0.3001544177532196,1736970357.237498,,,,,,
40,40,50.469590662,9.999999747378752e-06,41.0,0,0.44037899374961853,1736970357.6931043,,,,,,
41,41,50.925734037,9.999999747378752e-06,42.0,0,0.29546666145324707,1736970358.1492608,,,,,,
42,42,51.381796153,9.999999747378752e-06,43.0,0,0.24415552616119385,1736970358.6049123,,,,,,
43,43,51.83709984,9.999999747378752e-06,44.0,0,0.40294504165649414,1736970359.0602596,,,,,,
44,44,52.292766624,9.999999747378752e-06,45.0,0,0.3497553765773773,1736970359.5158803,,,,,,
45,45,52.748671526,9.999999747378752e-06,46.0,0,0.21832701563835144,1736970359.9719026,,,,,,
46,46,53.205928298,9.999999747378752e-06,47.0,0,0.28999707102775574,1736970360.429442,,,,,,
47,47,53.663511153,9.999999747378752e-06,48.0,0,0.2695338726043701,1736970360.8870451,,,,,,
48,48,54.119711258,9.999999747378752e-06,49.0,0,0.2470298707485199,1736970361.3432038,,,,,,
