trainer/global_step,_step,_runtime,lr,elapsed_train_steps,epoch,loss/train_step,_timestamp,acc/val,loss/val,acc/train_epoch,loss/train_epoch,acc/test,loss/test
0,0,41.101222471,5.000000058430487e-08,1.0,0,0.058646202087402344,1736808575.205169,,,,,,
1,1,41.860049592,1.0000000116860974e-07,2.0,0,0.11919371038675308,1736808575.9640121,,,,,,
2,2,42.618962342,1.500000053056283e-07,3.0,0,0.08549895882606506,1736808576.7229054,,,,,,
3,3,43.376014417,2.0000000233721948e-07,4.0,0,0.09053071588277817,1736808577.4799643,,,,,,
4,4,44.13132323,2.499999993688107e-07,5.0,0,0.04126693680882454,1736808578.2352853,,,,,,
5,5,44.887209835,3.000000106112566e-07,6.0,0,0.06553534418344498,1736808578.9911766,,,,,,
6,6,45.642301821,3.4999999343199306e-07,7.0,0,0.10586979985237122,1736808579.746262,,,,,,
7,7,46.399073295,4.0000000467443897e-07,8.0,0,0.040892891585826874,1736808580.5030608,,,,,,
8,8,47.154875821,4.4999998749517545e-07,9.0,0,0.12564508616924286,1736808581.2588255,,,,,,
9,9,47.911088723,4.999999987376214e-07,10.0,0,0.06482328474521637,1736808582.0150583,,,,,,
10,10,48.669946091,5.499999815583578e-07,11.0,0,0.06821943819522858,1736808582.77389,,,,,,
11,11,49.426136201,6.000000212225132e-07,12.0,0,0.06281669437885284,1736808583.5300748,,,,,,
12,12,50.183400311,6.500000040432496e-07,13.0,0,0.07358742505311966,1736808584.2873566,,,,,,
13,13,50.939556665,6.999999868639861e-07,14.0,0,0.08748786151409149,1736808585.04351,,,,,,
14,14,51.697764408,7.500000265281415e-07,15.0,0,0.041412774473428726,1736808585.8016837,,,,,,
15,15,52.458397472,8.000000093488779e-07,16.0,0,0.039023760706186295,1736808586.5623589,,,,,,
16,16,53.217860364,8.499999921696144e-07,17.0,0,0.03716710954904556,1736808587.3218334,,,,,,
17,17,53.976370036,8.999999749903509e-07,18.0,0,0.0550803579390049,1736808588.0803094,,,,,,
18,18,54.739280586,9.500000146545062e-07,19.0,0,0.022009190171957016,1736808588.8432214,,,,,,
19,19,55.497815904,9.999999974752427e-07,20.0,0,0.02820548415184021,1736808589.601774,,,,,,
