trainer/global_step,_step,_runtime,lr-SGD,_timestamp,epoch,loss/train_step,acc/val,loss/val,acc/train_epoch,loss/train_epoch,acc/test,loss/test
49,0,36.849538395,1e-05,1736344329.4515781,,,,,,,,
49,1,36.958017064,,1736344329.560203,0.0,0.09752153605222702,,,,,,
99,2,42.632070294,1e-05,1736344335.2341864,,,,,,,,
99,3,42.740593486,,1736344335.3427722,0.0,0.3306726813316345,,,,,,
149,4,48.416930732,1e-05,1736344341.0190952,,,,,,,,
149,5,48.525673197,,1736344341.1278634,0.0,0.1609906256198883,,,,,,
199,6,54.211651122,1e-05,1736344346.8137908,,,,,,,,
199,7,54.319841491,,1736344346.9220703,0.0,0.42806220054626465,,,,,,
249,8,60.005494536,1e-05,1736344352.6076584,,,,,,,,
249,9,60.113922972,,1736344352.71616,0.0,0.1344805210828781,,,,,,
299,10,65.794102595,1e-05,1736344358.3962474,,,,,,,,
299,11,65.902528778,,1736344358.5047033,0.0,0.40218794345855713,,,,,,
349,12,71.582513677,1e-05,1736344364.184636,,,,,,,,
349,13,71.690662429,,1736344364.2928972,0.0,0.23574483394622803,,,,,,
399,14,77.375449553,1e-05,1736344369.9775202,,,,,,,,
399,15,77.483968661,,1736344370.0861785,0.0,0.1538531482219696,,,,,,
449,16,83.189510537,1e-05,1736344375.791591,,,,,,,,
449,17,83.297886417,,1736344375.900149,0.0,0.06572365760803223,,,,,,
499,18,88.996323894,1e-05,1736344381.5984113,,,,,,,,
499,19,89.104344889,,1736344381.7065346,0.0,0.09245739877223969,,,,,,
549,20,94.801715753,1e-05,1736344387.4038725,,,,,,,,
549,21,94.911147099,,1736344387.5132942,0.0,0.15881405770778656,,,,,,
599,22,100.602096133,1e-05,1736344393.204257,,,,,,,,
599,23,100.710624102,,1736344393.3127897,0.0,0.15001176297664642,,,,,,
649,24,106.39864168,1e-05,1736344399.0007527,,,,,,,,
649,25,106.507298862,,1736344399.1094954,0.0,0.09287206828594208,,,,,,
699,26,112.213715892,1e-05,1736344404.8158855,,,,,,,,
699,27,112.322395781,,1736344404.9246104,0.0,0.08736032992601395,,,,,,
749,28,118.026692446,1e-05,1736344410.6288567,,,,,,,,
749,29,118.135904827,,1736344410.7380223,0.0,0.053956300020217896,,,,,,
799,30,123.847193788,1e-05,1736344416.4493253,,,,,,,,
799,31,123.955775695,,1736344416.5579498,0.0,0.11757763475179672,,,,,,
849,32,129.662506502,1e-05,1736344422.264643,,,,,,,,
849,33,129.771350613,,1736344422.3734624,0.0,0.10953795164823532,,,,,,
899,34,135.479599449,1e-05,1736344428.081714,,,,,,,,
899,35,135.588498725,,1736344428.1906948,0.0,0.03297380730509758,,,,,,
949,36,141.300444687,1e-05,1736344433.902584,,,,,,,,
949,37,141.409126216,,1736344434.0113513,0.0,0.06628694385290146,,,,,,
999,38,147.129894857,1e-05,1736344439.7320385,,,,,,,,
999,39,147.238447226,,1736344439.8406165,0.0,0.1826017051935196,,,,,,
1049,40,152.954717554,1e-05,1736344445.5568767,,,,,,,,
1049,41,153.063431448,,1736344445.6656291,0.0,0.0998392403125763,,,,,,
1099,42,158.759217991,1e-05,1736344451.3613293,,,,,,,,
1099,43,158.867358891,,1736344451.4695964,0.0,0.36319220066070557,,,,,,
1149,44,164.567863999,1e-05,1736344457.1700058,,,,,,,,
1149,45,164.67613767,,1736344457.278362,0.0,0.1944773644208908,,,,,,
1199,46,170.369657623,1e-05,1736344462.9718008,,,,,,,,
1199,47,170.47807137,,1736344463.080251,0.0,0.1191151961684227,,,,,,
1249,48,176.181000636,1e-05,1736344468.783159,,,,,,,,
1249,49,176.289520716,,1736344468.8916652,0.0,0.17014376819133759,,,,,,
1299,50,181.98201739,1e-05,1736344474.5841408,,,,,,,,
1299,51,182.090291841,,1736344474.692523,0.0,0.1448742002248764,,,,,,
1349,52,187.792725379,1e-05,1736344480.394887,,,,,,,,
1349,53,187.901357975,,1736344480.5035968,0.0,0.24396419525146484,,,,,,
1399,54,193.61020875,1e-05,1736344486.2123456,,,,,,,,
1399,55,193.719103089,,1736344486.3212519,0.0,0.21461008489131927,,,,,,
1406,56,203.286160437,,1736344495.8882625,0.0,,0.9459999799728394,0.17777271568775177,,,,
1406,57,230.221572069,,1736344522.8238046,0.0,,,,0.9421333074569702,0.1948215514421463,,
1407,58,241.633312062,,1736344534.235411,1.0,,,,,,0.9477999806404114,0.17280606925487518
