trainer/global_step,_step,_runtime,lr-Adam,_timestamp,epoch,loss/train_step,acc/val,loss/val,acc/train_epoch,loss/train_epoch,acc/test,loss/test
935,53,383.658569195,,1736380872.4388957,8.0,,,,0.9927536249160767,0.024660754948854446,,
949,54,386.951868134,1e-05,1736380875.7320783,,,,,,,,
949,55,387.066076188,,1736380875.8463821,9.0,0.03734716773033142,,,,,,
999,56,393.041488237,1e-05,1736380881.8217576,,,,,,,,
999,57,393.156012945,,1736380881.9363656,9.0,4.310749864089303e-05,,,,,,
1039,58,399.934156813,,1736380888.7144053,9.0,,0.9021739363670349,0.40765658020973206,,,,
1039,59,429.394859711,,1736380918.1750607,9.0,,,,0.9984903335571289,0.006954737938940525,,
1049,60,432.387227399,1e-05,1736380921.1674716,,,,,,,,
1049,61,432.501354249,,1736380921.2816484,10.0,0.0001438957406207919,,,,,,
1099,62,438.485010905,1e-05,1736380927.2652638,,,,,,,,
1099,63,438.599082091,,1736380927.3794818,10.0,5.836792115587741e-05,,,,,,
1143,64,445.874437854,,1736380934.654693,10.0,,0.929347813129425,0.3401823043823242,,,,
1143,65,445.880005285,,1736380934.660372,10.0,,,,0.9969806671142578,0.008316309191286564,,
1149,66,448.256770526,1e-05,1736380937.036962,,,,,,,,
1149,67,448.370494912,,1736380937.1508732,11.0,8.267188241006806e-05,,,,,,
1199,68,454.350332162,1e-05,1736380943.1306145,,,,,,,,
1199,69,454.464432232,,1736380943.2448256,11.0,0.006475251168012619,,,,,,
1247,70,462.2432987,,1736380951.0235431,11.0,,0.907608687877655,0.5458664894104004,,,,
1247,71,462.249775497,,1736380951.0301497,11.0,,,,0.9951691031455994,0.021429575979709625,,
1249,72,464.075561603,1e-05,1736380952.8552136,,,,,,,,
1249,73,464.197190873,,1736380952.9772363,12.0,0.000979344011284411,,,,,,
1299,74,470.223750298,1e-05,1736380959.0040493,,,,,,,,
1299,75,470.338074397,,1736380959.1184385,12.0,0.00030092528322711587,,,,,,
1349,76,476.308691226,1e-05,1736380965.0890534,,,,,,,,
1349,77,476.422742444,,1736380965.2031567,12.0,0.02075735665857792,,,,,,
1351,78,478.636407802,,1736380967.4166496,12.0,,0.926630437374115,0.41689959168434143,,,,
