trainer/global_step,_step,_runtime,lr-Adam,_timestamp,epoch,loss/train_step,acc/val,loss/val,acc/train_epoch,loss/train_epoch,acc/test,loss/test
2149,86,341.970247387,1e-05,1736283056.633729,,,,,,,,
2149,87,342.084561141,,1736283056.7481234,1.0,0.3106454610824585,,,,,,
2199,88,348.070560538,1e-05,1736283062.7341075,,,,,,,,
2199,89,348.184937039,,1736283062.8485131,1.0,0.23625686764717102,,,,,,
2249,90,354.162158578,1e-05,1736283068.825625,,,,,,,,
2249,91,354.276660124,,1736283068.9401846,1.0,0.785465657711029,,,,,,
2299,92,360.259177757,1e-05,1736283074.922633,,,,,,,,
2299,93,360.373477153,,1736283075.0370293,1.0,0.2703936994075775,,,,,,
2349,94,366.356804018,1e-05,1736283081.0202348,,,,,,,,
2349,95,366.470986825,,1736283081.1346087,1.0,0.43363872170448303,,,,,,
2399,96,372.45147484,1e-05,1736283087.1149716,,,,,,,,
2399,97,372.56580353,,1736283087.2293444,1.0,0.5424259305000305,,,,,,
2449,98,378.546102585,1e-05,1736283093.209529,,,,,,,,
2449,99,378.66050374,,1736283093.3240874,1.0,0.3200257420539856,,,,,,
2499,100,384.646888062,1e-05,1736283099.3103597,,,,,,,,
2499,101,384.761350141,,1736283099.4249232,1.0,0.4621114134788513,,,,,,
2549,102,390.74139548,1e-05,1736283105.4048939,,,,,,,,
2549,103,390.855741461,,1736283105.5192657,1.0,0.3017852306365967,,,,,,
2599,104,396.834357505,1e-05,1736283111.4978607,,,,,,,,
2599,105,396.948763728,,1736283111.6123154,1.0,0.4827599823474884,,,,,,
2649,106,402.932321976,1e-05,1736283117.5958283,,,,,,,,
2649,107,403.046685739,,1736283117.7103171,1.0,0.12960830330848694,,,,,,
2699,108,409.025271598,1e-05,1736283123.6886957,,,,,,,,
2699,109,409.139575128,,1736283123.803072,1.0,0.5641372799873352,,,,,,
2749,110,415.115121954,1e-05,1736283129.7786753,,,,,,,,
2749,111,415.229552091,,1736283129.8931289,1.0,0.6600372195243835,,,,,,
2799,112,421.211329547,1e-05,1736283135.8747935,,,,,,,,
2799,113,421.325793868,,1736283135.98934,1.0,0.32694846391677856,,,,,,
2813,114,431.858313744,,1736283146.5217447,1.0,,0.857200026512146,0.4813618063926697,,,,
2813,115,468.947925408,,1736283183.6113782,1.0,,,,0.8867999911308289,0.36371710896492004,,
2849,116,475.418570737,1e-05,1736283190.081936,,,,,,,,
2849,117,475.532648379,,1736283190.1962054,2.0,0.30455297231674194,,,,,,
2899,118,481.489475228,1e-05,1736283196.152935,,,,,,,,
2899,119,481.603759547,,1736283196.2673457,2.0,0.38323959708213806,,,,,,
2949,120,487.570565048,1e-05,1736283202.2340372,,,,,,,,
2949,121,487.684939616,,1736283202.3484504,2.0,0.03352466598153114,,,,,,
2999,122,493.661645932,1e-05,1736283208.3250854,,,,,,,,
2999,123,493.775852615,,1736283208.4394138,2.0,0.09240218997001648,,,,,,
3049,124,499.738829235,1e-05,1736283214.402249,,,,,,,,
3049,125,499.853134101,,1736283214.5166783,2.0,0.16241706907749176,,,,,,
3099,126,505.82829514,1e-05,1736283220.4917328,,,,,,,,
3099,127,505.942642636,,1736283220.6061845,2.0,0.152197003364563,,,,,,
3149,128,511.928003622,1e-05,1736283226.591494,,,,,,,,
3149,129,512.042332202,,1736283226.7058716,2.0,0.23350389301776886,,,,,,
3199,130,518.024422936,1e-05,1736283232.68793,,,,,,,,
3199,131,518.138789357,,1736283232.8023052,2.0,0.16269488632678986,,,,,,
3249,132,524.118994406,1e-05,1736283238.782495,,,,,,,,
3249,133,524.233440836,,1736283238.897027,2.0,0.3404366374015808,,,,,,
3299,134,530.212216034,1e-05,1736283244.8756545,,,,,,,,
3299,135,530.326481455,,1736283244.9900606,2.0,0.37223345041275024,,,,,,
3349,136,536.308271027,1e-05,1736283250.971738,,,,,,,,
3349,137,536.422607329,,1736283251.086168,2.0,0.1612529307603836,,,,,,
3399,138,542.402648504,1e-05,1736283257.066148,,,,,,,,
3399,139,542.5170183,,1736283257.1805727,2.0,0.1895676553249359,,,,,,
3449,140,548.495732638,1e-05,1736283263.1591952,,,,,,,,
3449,141,548.610020149,,1736283263.273621,2.0,0.46937426924705505,,,,,,
3499,142,554.591654435,1e-05,1736283269.2551396,,,,,,,,
3499,143,554.705969357,,1736283269.3695185,2.0,0.32209616899490356,,,,,,
3549,144,560.689791998,1e-05,1736283275.3532395,,,,,,,,
3549,145,560.804503443,,1736283275.4680572,2.0,0.32051515579223633,,,,,,
3599,146,566.791838212,1e-05,1736283281.4552436,,,,,,,,
